title	geo_accession	status	submission_date	last_update_date	type	channel_count	source_name_ch1	organism_ch1	characteristics_ch1	characteristics_ch1.1	characteristics_ch1.2	characteristics_ch1.3	treatment_protocol_ch1	growth_protocol_ch1	molecule_ch1	extract_protocol_ch1	label_ch1	label_protocol_ch1	taxid_ch1	hyb_protocol	scan_protocol	description	data_processing	platform_id	contact_name	contact_email	contact_phone	contact_fax	contact_laboratory	contact_department	contact_institute	contact_address	contact_city	contact_zip/postal_code	contact_country	supplementary_file	data_row_count	age:ch1	gender:ch1	strain:ch1	tissue:ch1	response
GSM709750	Cortex_LP_C	GSM709750	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	control group (water)	Mus musculus	strain: LP/J	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709750/suppl/GSM709750.CEL.gz	45101	10-11 week old	male	LP/J	NA
GSM709751	Cortex_LP_F	GSM709751	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	treatment group (fluoxetine)	Mus musculus	strain: LP/J	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709751/suppl/GSM709751.CEL.gz	45101	10-11 week old	male	LP/J	NA
GSM709752	Cortex_CBA_C	GSM709752	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	control group (water)	Mus musculus	strain: CBA/J	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709752/suppl/GSM709752.CEL.gz	45101	10-11 week old	male	CBA/J	positive
GSM709753	Cortex_CBA_F	GSM709753	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	treatment group (fluoxetine)	Mus musculus	strain: CBA/J	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709753/suppl/GSM709753.CEL.gz	45101	10-11 week old	male	CBA/J	positive
GSM709754	Cortex_MRL_C	GSM709754	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	control group (water)	Mus musculus	strain: MRL/MpJ	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709754/suppl/GSM709754.CEL.gz	45101	10-11 week old	male	MRL/MpJ	NA
GSM709755	Cortex_MRL_F	GSM709755	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	treatment group (fluoxetine)	Mus musculus	strain: MRL/MpJ	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709755/suppl/GSM709755.CEL.gz	45101	10-11 week old	male	MRL/MpJ	NA
GSM709756	Cortex_LG_C	GSM709756	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	control group (water)	Mus musculus	strain: LG/J	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709756/suppl/GSM709756.CEL.gz	45101	10-11 week old	male	LG/J	positive
GSM709757	Cortex_LG_F	GSM709757	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	treatment group (fluoxetine)	Mus musculus	strain: LG/J	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709757/suppl/GSM709757.CEL.gz	45101	10-11 week old	male	LG/J	positive
GSM709758	Cortex_PJ_C	GSM709758	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	control group (water)	Mus musculus	strain: P/J	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709758/suppl/GSM709758.CEL.gz	45101	10-11 week old	male	P/J	positive
GSM709759	Cortex_PJ_F	GSM709759	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	treatment group (fluoxetine)	Mus musculus	strain: P/J	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709759/suppl/GSM709759.CEL.gz	45101	10-11 week old	male	P/J	positive
GSM709760	Cortex_ILN_C	GSM709760	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	control group (water)	Mus musculus	strain: I/LnJ	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709760/suppl/GSM709760.CEL.gz	45101	10-11 week old	male	I/LnJ	NA
GSM709761	Cortex_ILN_F	GSM709761	Public on Aug 31 2011	4/15/2011	8/31/2011	RNA	1	treatment group (fluoxetine)	Mus musculus	strain: I/LnJ	gender: male	age: 10-11 week old	tissue: cortex	"Mean water intake for each strain was determined previously by measuring daily water consumption for three weeks (n=12 mice per strain). This information, along with average weight measurements for each strain, was used to determine the amount of fluoxetine required to provide a daily oral dose of 0 or 18 mg/kg per mouse."	"Thirty mouse inbred strains (129S1/SvImJ, A/J, AKR/J, BALB/cJ, BTBRT T(+) tf/J, BUB/BnJ, C3H/HeJ, C57BL/6J, C57BLKS/J, C57BR/cdJ, C58/J, CBA/J, CE/J, DBA/2J, FVB/NJ, I/LnJ, LG/J, LP/J, MA/MyJ, MRL/MpJ, NOD/LtJ, NOR/LtJ, NZB/BlNJ, NZW/LacJ, P/J, PL/J, RIIIS/J, SJL/J, SM/J, and SWR/J)  aged 5-6 weeks old were obtained from The Jackson Laboratory (Bar Harbor, ME). Male mice were kept in polycarbonate cages on a 12-hour light/dark cycle (lights on at 0700h) with access to food and water ad libitum. Following one week of habituation, mice were randomized to either control or treatment group (n=12 male mice per strain per treatment group)."	total RNA	"Brain regions were homogenized in 500 킠 of Trizol using a QIAgen TissueLyser at 30 Hz (QIAgen, Valencia, CA). RNA for each animal was isolated by guanidinium thiocyanate-phenol-chloroform extraction and was further purified using the RNAeasy miniprep kit (QIAgen, Valencia, CA) according the manufacturer뭩 directions. For each strain,"	biotin	"RNA samples for three animals from each treatment group were pooled and converted to cDNA and biotinylated cRNA (Enzo kit, Affymetrix, Santa Clara, CA)."	10090	The resulting cRNA was hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.	Standard Affymetrix procedures using the GeneChip 3000 scanner	pooled tissue (n=3)	"Following normalization with the gcRMA algorithm, expression data were analyzed using ArrayAssist software (Stratagene, La Jolla, CA)."	GPL1261	"Cristina,,Santos"	santosc@email.unc.edu	919-966-5993	919-966-5863	Tim Wiltshire	Pharmacy (DPET)	UNC-CH	120 Mason Farm Road	Chapel Hill	27599	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM709nnn/GSM709761/suppl/GSM709761.CEL.gz	45101	10-11 week old	male	I/LnJ	NA
